SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC50569,0,9,0,48,0,0,0,0,0,0,0,0,0,4,19,28,0,0,0,0,0,0,0,0,0,3,0,4,63,23,3,43,8,46,0,60,3,188,21,461
SSC50570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC50571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50572,0,0,0,18,0,0,0,4,0,3,0,0,0,17,99,130,3,0,3,0,0,0,0,0,0,20,11,43,320,71,12,196,22,207,6,111,24,637,118,1728
SSC50573,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,4,0,22
SSC50574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50575,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,10
SSC50576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,7,0,19
SSC50577,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,3,0,4,0,40,6,67
SSC50578,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,13
SSC50579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4
SSC50580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,0,5,3,22,0,46
SSC50581,0,0,0,24,0,0,0,0,0,0,0,0,0,15,80,97,0,0,0,0,0,0,0,0,0,17,15,35,105,23,10,105,11,76,9,85,14,657,107,1192
SSC50582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC50583,0,0,0,15,0,0,0,0,0,0,0,3,0,5,18,32,0,0,0,0,0,0,0,0,0,9,0,11,48,15,4,31,4,23,3,22,6,108,21,291
SSC50584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,8,0,0,0,13,5,37
SSC50585,0,0,0,53,5,4,0,4,0,4,0,0,0,3,67,82,0,0,0,0,3,0,0,0,0,6,7,15,238,38,6,126,20,98,15,94,18,358,74,1092
SSC50586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,17
SSC50588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12
SSC50590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,11,3,25
SSC50592,0,0,0,18,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,4,4,54,9,0,31,4,21,0,10,0,44,15,184
SSC50593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC50595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,9,4,16
SSC50597,0,0,0,60,0,0,0,0,0,0,0,0,0,4,30,37,0,0,0,0,0,0,0,0,0,4,4,4,88,15,3,55,7,35,3,29,7,174,39,450
SSC50598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8
SSC50599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
SSC50600,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,3,27,0,0,3,0,6,0,3,3,19,6,65
SSC50601,0,23,0,126,0,0,0,0,0,5,0,3,0,16,128,152,0,0,0,0,0,0,0,0,0,19,8,25,209,66,6,192,17,152,7,122,19,668,140,1600
SSC50602,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,4,0,0,0,11,0,31
SSC50603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,10
SSC50604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50605,0,3,0,29,0,0,0,0,0,0,0,4,0,3,33,44,0,0,0,0,0,0,0,0,0,5,3,5,108,31,5,71,16,44,0,52,4,221,38,595
SSC50606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50607,0,3,0,44,3,0,0,0,0,0,0,0,3,8,64,75,3,0,0,0,0,0,0,0,0,10,12,25,203,35,7,143,11,124,9,60,12,354,77,1042
SSC50608,0,0,0,35,0,0,0,0,0,3,0,0,0,0,37,44,0,0,0,0,0,0,0,0,0,0,3,3,184,14,0,64,6,42,0,8,4,43,40,410
SSC50609,0,0,0,33,3,0,0,0,0,0,0,0,0,0,19,20,3,0,0,0,0,0,0,0,0,0,0,3,80,6,3,43,0,18,0,10,0,12,22,190
SSC50610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13
SSC50611,0,0,0,61,8,0,0,3,0,0,0,0,0,0,63,74,0,0,0,0,0,0,0,0,0,0,3,4,319,15,5,122,26,89,10,37,4,99,67,785
SSC50612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,0,0,4,0,8
SSC50613,0,0,0,18,0,0,0,0,0,3,0,3,0,13,25,42,0,0,0,0,0,0,0,0,0,8,3,9,54,18,3,37,4,20,3,29,6,161,31,367
SSC50614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC50615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50616,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,5,0,3,0,4,0,15,3,48
SSC50617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,0,3,33,0,0,3,0,8,0,5,0,11,8,67
SSC50618,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,3,0,3,15,3,0,6,3,13,0,3,0,54,7,105
SSC50619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,5,3,16
SSC50620,0,0,0,21,0,0,0,0,0,0,0,0,0,0,46,57,3,0,0,0,0,0,0,0,0,3,7,14,192,35,8,111,8,64,6,55,6,146,56,687
SSC50621,0,4,0,32,0,0,0,0,0,0,0,0,0,4,38,45,0,0,0,0,0,0,0,0,0,3,0,4,85,14,4,74,7,41,0,40,3,145,40,448
SSC50622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50623,0,0,0,16,0,0,0,0,0,3,0,0,0,3,34,40,0,0,0,0,0,0,0,0,0,4,3,4,64,7,4,29,3,30,3,13,5,68,38,266
SSC50624,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,5,0,26
SSC50625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50626,0,0,0,13,0,0,0,0,0,3,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,6,0,6,25,7,0,25,4,18,4,23,3,54,11,182
SSC50627,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,9,0,3,0,19,7,61
SSC50628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13
SSC50629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,17
SSC50630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50631,0,3,0,33,4,0,0,7,0,3,3,3,0,9,92,111,3,0,3,0,0,0,0,0,0,10,6,30,308,39,11,162,23,155,10,65,12,364,106,1242
SSC50632,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,8,0,6,0,0,0,9,0,44
SSC50633,0,0,0,48,0,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0,0,0,0,0,3,5,138,23,0,44,4,33,0,6,0,40,25,313
SSC50634,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,44,8,4,20,3,22,5,6,5,23,6,139
SSC50635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,18
SSC50636,0,12,0,153,3,0,0,3,0,0,0,0,0,8,68,84,4,0,0,0,0,0,0,0,0,3,4,17,204,66,8,156,18,119,11,105,15,421,71,1181
SSC50637,0,4,0,9,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,5,28,3,0,27,0,24,3,12,3,87,10,204
SSC50638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC50639,0,0,0,23,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0,0,0,0,0,0,0,0,0,0,92,9,4,67,7,38,3,15,0,80,27,334
SSC50640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,9
SSC50642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
SSC50643,0,0,0,22,3,0,0,3,0,0,0,0,0,3,21,35,0,0,0,0,0,3,0,0,0,9,0,9,142,14,0,86,9,72,3,31,8,99,26,497
SSC50644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,16
SSC50645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4
SSC50650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC50651,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,13,3,0,3,3,0,0,5,0,11,0,40
SSC50652,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,3,18,0,3,11,3,10,4,11,0,52,8,118
SSC50653,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,3,0,3,0,12,3,32
SSC50654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50655,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,17,0,13,0,9,3,24,11,90
SSC50656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,5,0,5,0,4,0,18
SSC50657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
SSC50658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50659,0,0,0,13,0,0,0,3,0,0,0,0,0,3,43,52,0,0,0,0,0,0,0,0,0,6,9,16,180,27,6,126,13,86,9,60,14,186,58,751
SSC50660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,11,0,3,0,0,0,6,0,46
SSC50661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50662,3,5,0,67,0,0,0,0,0,0,0,0,0,0,36,41,0,0,0,0,0,0,0,0,0,3,0,7,77,19,0,75,10,61,5,29,6,140,36,464
SSC50663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50666,0,4,0,81,0,0,0,0,0,0,0,0,0,3,49,48,0,0,0,0,0,0,0,0,0,0,4,4,168,35,7,81,7,62,3,36,10,117,52,576
SSC50667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC50668,0,0,0,127,3,0,0,0,0,0,0,0,0,3,117,122,0,0,0,0,0,0,0,0,0,6,4,13,409,40,5,149,18,78,6,49,6,189,122,1069
SSC50669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,0,13
SSC50671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SSC50672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC50674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8
SSC50675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
SSC50676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,12,4,31
SSC50677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50678,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,4,0,0,0,14,0,36
SSC50679,0,0,0,21,0,0,0,3,0,0,0,0,0,0,26,33,0,0,0,0,0,0,0,0,0,0,4,6,45,14,0,53,3,34,0,22,3,93,30,309
SSC50680,0,0,0,16,0,0,0,0,0,0,0,0,0,0,30,27,0,0,0,0,0,0,0,0,0,0,0,0,91,9,0,40,7,32,3,25,3,71,28,311
SSC50681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,18
SSC50682,0,0,0,17,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,4,32,3,0,22,3,18,6,9,0,31,10,132
SSC50683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC50684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,3,0,5,3,29
SSC50685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
SSC50687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,14
SSC50688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,13,0,4,0,0,0,7,0,39
SSC50689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC50691,0,3,0,19,0,0,0,0,0,0,0,0,0,0,23,29,0,0,0,0,0,0,0,0,0,3,0,5,77,11,4,39,7,17,0,15,6,36,26,237
SSC50692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,4,0,19
SSC50694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12
SSC50695,0,9,0,27,0,0,0,0,0,0,0,0,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,37,13,3,13,0,20,0,19,0,89,13,208
SSC50696,0,5,0,51,5,0,0,0,0,3,0,0,0,4,78,94,0,0,0,0,0,0,0,0,0,7,5,15,247,44,6,161,22,122,3,77,13,243,78,1007
SSC50697,0,0,0,71,0,0,0,0,0,0,0,0,0,3,37,43,0,0,0,0,0,0,0,0,0,4,4,10,213,31,3,88,9,68,9,22,5,82,44,573
SSC50698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,0,11,0,6,3,21,10,62
SSC50699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50700,0,3,0,9,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,5,0,9,18,11,4,26,0,19,0,19,3,117,30,251
SSC50701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50702,0,10,0,70,0,0,0,0,0,3,0,0,0,7,68,83,0,0,0,0,0,0,0,0,0,4,7,16,108,35,8,94,6,98,5,82,9,410,74,938
SSC50703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,3,0,17
SSC50704,0,4,0,14,0,0,0,0,0,0,0,0,0,3,20,25,0,0,0,0,0,0,0,0,0,3,6,5,25,18,0,27,0,17,3,14,6,99,28,230
SSC50705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50706,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,11,3,15,0,8,4,10,0,31,0,104
SSC50707,0,0,0,31,4,0,0,0,0,0,0,0,0,3,40,44,0,0,0,0,0,0,0,0,0,3,5,11,115,8,3,60,4,45,5,9,0,44,40,348
SSC50708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,14
SSC50709,0,9,0,58,0,0,0,0,0,0,0,0,0,8,49,63,0,0,0,0,0,0,0,3,0,3,5,12,85,29,5,65,4,59,10,38,8,235,59,593
SSC50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9
SSC50711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12
SSC50712,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,13,0,12,0,0,0,11,4,56
SSC50713,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19,17,0,0,0,0,0,3,0,0,0,0,0,9,45,3,3,24,0,31,0,3,0,22,17,160
SSC50714,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,13,0,9,0,0,0,37,7,74
SSC50715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,3,6,3,0,0,0,3,0,3,0,23,3,43
SSC50717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,8
SSC50718,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,19,12,0,17,0,17,0,10,0,47,5,124
SSC50719,0,3,0,73,0,0,0,5,0,0,0,0,0,5,61,76,0,0,0,0,0,0,0,0,0,4,6,10,176,50,0,113,8,89,8,81,13,370,72,993
SSC50720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC50721,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,17
SSC50722,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,18
SSC50723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
