SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC41022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,0,0,0,0,18
SSC41024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,11
SSC41025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,11
SSC41026,0,0,0,8,0,0,0,6,3,7,0,0,0,7,19,44,0,0,0,0,0,0,0,0,0,0,0,3,61,19,6,141,17,70,3,24,4,38,25,405
SSC41027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41028,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,32,0,15,0,12,0,16,7,104
SSC41029,0,0,0,108,11,0,0,12,0,6,0,3,0,3,28,61,0,0,0,0,0,0,0,0,0,0,0,0,86,18,0,99,12,81,3,18,0,30,28,377
SSC41030,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,4,3,0,0,0,9,3,31
SSC41031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41032,0,0,0,52,0,0,0,9,0,3,0,0,0,3,20,44,0,0,0,0,0,0,0,0,0,0,0,0,49,7,3,110,10,45,3,8,0,10,20,264
SSC41033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41034,0,0,0,56,11,0,0,13,3,12,3,0,4,4,44,88,0,0,0,0,0,0,0,0,0,0,0,0,154,27,3,192,27,124,10,33,7,55,44,672
SSC41035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,4,0,3,0,9,0,24
SSC41036,0,0,0,24,6,0,0,0,0,3,0,0,0,6,13,33,0,0,0,0,0,0,0,0,0,0,0,0,57,14,3,98,11,51,6,19,4,21,17,304
SSC41037,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,11,0,9,0,0,0,3,0,40
SSC41038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,4,4,0,0,0,0,3,26
SSC41041,0,0,0,11,10,0,0,3,0,3,0,0,0,6,18,40,0,0,0,0,0,0,0,0,0,0,0,3,69,23,3,110,12,91,3,42,4,75,18,461
SSC41042,0,3,0,107,4,0,0,8,3,3,0,0,0,3,55,80,0,0,0,0,0,0,0,0,0,0,0,0,168,36,4,268,43,143,5,36,11,45,58,824
SSC41043,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,28,4,15,0,7,0,8,3,72
SSC41044,0,9,0,118,6,0,0,7,0,3,0,0,0,0,26,51,0,0,0,3,0,0,0,0,0,0,0,8,93,20,3,137,7,106,3,25,9,42,33,485
SSC41045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41046,0,0,0,30,5,0,0,4,0,0,3,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,3,57,9,0,95,9,40,3,14,3,34,9,268
SSC41047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41048,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC41049,0,0,0,28,11,4,0,14,0,6,0,0,0,0,41,77,0,0,0,0,0,0,0,0,0,0,0,0,134,34,4,262,21,104,5,30,10,32,44,684
SSC41050,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
SSC41051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC41052,0,0,0,9,3,0,0,7,0,0,0,0,0,0,16,39,0,0,0,0,0,0,0,0,0,0,0,0,54,24,4,122,16,38,4,22,3,17,16,321
SSC41053,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,44,0,28,7,14,3,28,8,153
SSC41054,0,0,0,21,0,0,0,7,0,0,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,27,4,3,30,0,10,0,8,0,4,7,95
SSC41055,0,0,0,23,7,0,0,3,0,3,0,0,0,0,20,40,0,0,0,3,0,0,0,0,0,0,0,0,93,8,0,141,18,76,3,22,0,31,19,416
SSC41056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41057,0,0,0,12,0,0,0,3,3,4,0,3,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,32,23,3,71,8,50,0,28,5,50,9,288
SSC41058,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,3,20,0,3,15,0,4,3,4,0,3,4,55
SSC41059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41061,0,0,0,4,0,3,0,3,0,0,0,0,0,3,3,17,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,59,8,34,3,18,4,12,3,175
SSC41062,0,0,0,15,4,0,0,7,0,3,0,3,0,0,15,36,0,0,0,4,0,0,0,0,0,0,0,5,64,12,3,148,13,98,6,19,3,26,20,416
SSC41063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41065,0,0,0,17,0,0,0,10,0,5,0,0,0,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,34,7,0,62,3,20,7,8,5,12,10,166
SSC41066,0,0,0,27,10,3,0,4,0,3,0,3,0,5,26,56,0,0,0,0,0,0,0,0,0,0,0,0,91,18,3,152,13,53,4,11,0,23,30,394
SSC41067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,3,0,0,0,9,0,18
SSC41069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,22,0,7,0,3,0,0,5,51
SSC41070,0,0,0,7,8,0,0,0,0,3,0,4,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0,51,10,30,0,12,3,15,7,193
SSC41071,0,0,0,3,3,0,0,6,0,5,0,3,0,10,20,40,0,0,0,0,0,0,0,0,0,0,0,0,28,9,7,47,3,46,0,26,7,60,17,249
SSC41072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC41074,0,0,0,11,0,0,0,3,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,18,0,15,0,3,0,3,4,60
SSC41075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,10,0,4,3,5,6,54
SSC41076,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,5,0,6,0,0,0,0,0,33
SSC41077,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,3,0,0,0,3,0,29
SSC41078,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,3,3,0,0,0,0,0,21
SSC41079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC41080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10
SSC41082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,0,0,0,3,17
SSC41083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41084,0,0,0,31,9,0,0,0,0,3,0,0,0,7,19,35,0,0,0,0,0,0,0,0,0,0,0,0,62,14,5,90,7,45,4,14,0,25,20,286
SSC41085,0,5,0,18,4,3,0,7,3,8,0,7,0,14,27,72,0,0,0,4,0,3,0,0,0,0,3,10,99,35,8,200,27,164,11,48,16,106,30,740
SSC41086,0,0,0,3,4,4,0,9,0,3,0,0,0,0,17,40,0,0,0,0,0,0,0,0,0,0,4,4,43,12,3,81,9,74,3,32,10,46,19,329
SSC41087,0,0,0,6,3,0,0,4,0,3,0,0,0,3,9,22,0,0,0,0,0,0,0,0,0,0,0,0,39,24,0,90,12,78,3,11,6,39,9,313
SSC41088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41089,0,0,0,7,0,0,0,3,0,4,0,0,0,3,7,17,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,18,0,15,0,0,0,3,7,63
SSC41090,0,0,0,48,6,3,0,15,0,9,0,3,0,4,30,78,0,0,0,0,0,0,0,0,0,0,0,4,142,45,8,276,23,129,7,50,4,61,36,770
SSC41091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41092,0,3,0,37,20,12,3,28,3,30,0,13,3,22,75,209,0,0,3,0,0,3,0,0,0,5,10,18,382,101,29,494,62,452,21,164,41,368,88,2202
SSC41093,0,4,0,34,21,3,0,29,5,27,0,7,0,22,81,199,0,0,0,3,0,3,0,0,0,0,8,13,399,84,11,546,54,448,26,144,40,274,93,2109
SSC41094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,10
SSC41098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,6,0,6,0,0,0,0,0,26
SSC41099,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,29,6,11,0,6,0,6,10,97
SSC41100,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,4,0,0,0,3,3,19
SSC41101,0,0,0,16,3,0,0,0,0,0,0,0,0,8,8,19,0,0,0,0,0,0,0,0,0,0,0,0,33,25,0,79,14,41,6,26,4,32,8,261
SSC41102,0,0,0,115,4,0,0,17,0,4,0,0,0,6,23,59,0,0,0,0,0,0,0,0,0,0,3,5,92,28,4,181,19,75,3,27,6,38,30,497
SSC41103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,4,15
SSC41105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
SSC41106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SSC41107,0,3,0,33,5,3,0,7,3,3,0,0,0,3,15,38,0,0,0,0,0,0,0,0,0,0,0,0,48,16,0,92,12,44,3,25,3,34,15,299
SSC41108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,3,0,18
SSC41109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
SSC41110,0,0,0,33,0,0,0,0,0,3,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,35,12,0,69,9,40,3,19,0,20,11,219
SSC41111,0,0,0,20,0,0,0,5,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,67,3,30,0,9,3,12,6,181
SSC41112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,14
SSC41113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,7
SSC41114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4
SSC41116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8
SSC41117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,6
SSC41119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41120,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,23,0,21,0,3,0,3,0,72
SSC41121,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,12,3,9,0,6,0,10,0,51
SSC41122,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,4,0,0,0,0,0,0,0,22
SSC41123,0,0,0,11,8,0,0,8,0,12,0,3,0,3,22,59,0,0,0,0,0,0,0,0,0,0,0,3,69,28,4,86,7,80,3,31,8,61,24,389
SSC41124,0,0,0,7,7,0,0,4,0,0,0,0,0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,3,42,5,0,64,3,24,8,5,5,3,9,172
SSC41125,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,17,0,0,0,4,0,0,4,29
SSC41126,0,0,0,4,0,0,0,0,0,3,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,24,0,3,0,3,0,3,6,59
SSC41127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,15
SSC41128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4
SSC41129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8
SSC41130,0,0,0,0,0,0,0,3,0,0,0,3,0,5,8,14,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,16,0,7,0,18,0,20,8,81
SSC41131,0,0,0,5,0,0,0,4,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,37,8,17,0,3,0,13,9,102
SSC41132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC41133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5
SSC41134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4
SSC41135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,13
SSC41136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12
SSC41137,0,0,0,4,0,0,0,0,0,0,0,3,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,22,0,10,0,7,0,0,3,45
SSC41138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC41139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,6
SSC41140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
SSC41144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,7
SSC41145,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,14
SSC41146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,5
SSC41147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,15
SSC41148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC41149,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,33,3,6,0,0,0,4,8,70
SSC41150,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,10,3,20
SSC41151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC41152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC41153,0,0,0,25,4,3,0,5,0,3,0,0,0,3,24,43,0,0,0,0,0,0,0,0,0,0,5,9,85,34,3,166,16,98,12,38,5,36,25,520
SSC41154,0,0,0,21,0,3,0,4,0,3,0,3,0,0,19,39,3,0,0,0,0,0,0,0,0,0,0,5,61,22,5,116,17,55,3,19,3,34,26,353
SSC41155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,7
SSC41158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC41161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,3,21
SSC41162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC41164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,10
SSC41165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
SSC41166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC41167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
SSC41168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,7
SSC41169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,3,0,10,0,0,0,0,0,0,5,21
SSC41171,0,0,0,31,7,4,0,12,0,7,0,7,6,14,44,93,0,0,0,0,0,0,0,0,0,0,0,4,123,39,13,174,19,154,8,72,10,145,49,810
SSC41172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41173,0,0,0,4,0,0,0,0,0,3,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,15,4,13,0,4,0,11,4,76
SSC41174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41175,0,0,0,18,7,0,0,7,0,9,0,0,0,0,45,75,0,0,0,0,0,0,0,0,0,3,3,10,75,24,9,134,22,93,5,35,10,67,49,515
SSC41176,0,0,0,33,13,0,3,6,0,6,0,0,0,11,36,76,0,0,0,0,0,0,0,0,0,0,5,9,76,14,9,126,9,63,7,18,3,43,42,401
